,lyrics,genre
9315,"white man came across the sea  he brought us pain and misery  he killed our tribes, he killed our creed  he took our game for his own need  we fought him hard, we fought him well  out on the plains, we gave him hell  but many came, too much for cree  oh, will we ever be set free?  riding through dust clouds and barren wastes  galloping hard on the plains  chasing the redskins back to their holes  fighting them at their own game  murder for freedom, a stab in the back  women and children and cowards attack  run to the hills  run for your lives  run to the hills  run for your lives  soldier blue in the barren wastes  hunting and killing's a game  raping the women and wasting the men  the only good injuns are tame  selling them whiskey and taking their gold  enslaving the young and destroying the old  run to the hills  run for your lives  run to the hills  run for your lives  run to the hills  run for your lives  run to the hills  run for your lives  run to the hills  run for your lives  run to the hills  run for your lives",Rock
9316,"the sky is bleeding, the sky is red something is coming across the wormhole reveals itself the gods will arrive the ships of crosses descend  time to beg, time to hate time to erase your mind the truth will reveal itself  worship the gods of the masses reach for the stars and beyond worship the gods of the crosses the sign will lead us all  they've come to their gathering, their creations they will bring home their fucking slaves  their fucking slaves  you're going out with a bang, light up the sky you are the slave forevermore porthole to the other side no turning back you'll pay your dues, pay in tears and blood  time to feel, time to heal time to say goodbye time to pay with your life  worship the gods of the masses reach for the stars and beyond worship the gods of the crosses the sign will lead us all  worship the gods of the masses reach for the stars and beyond worship the gods of the crosses the sign will lead us all",Rock
9317,"death to my will oh, can i fill this hole in my heart? what will ever fill? i've fallen way too far i wanted only you tell me what we are when i'm hurting you and you're hurting me and why are we in love? nothing's ever new and we both can see that death to your will oh, can i fill this hole in your heart? swallow me as a pill and stand with me in the dark oh, i wanted only you winter has lasted too long oh, it's always cold here we can't see right or see wrong oh, it always snows dear winter has lasted too long oh, it's always cold here we can't see right or see wrong oh, it's always, always cold my dear tell me what we are when i'm hurting you, you're hurting me and why are we in love? nothing's ever new, and we both can see that with crumbing, and ripping, and failing, you'd think that we'd get the point god and the devil are saying, ""the well has rejected your coins""",Rock
9318,"like a tiger i know you have claws too big for a pet  danger danger it's a lie you haven't hurt anyone yet  all of the times we live life like we're in a cage  never believe in someone else  you can change the day  like a tiger i know you have skin so soft i confess  pitter, patter  always buy a pet you love to caress  so you've got yourself a big old car  and a sunken pool in the back yard  well it doesn't matter much to me  it makes no sense to me if you want a tiger  it makes no sense to me if you want to change",Rock
9319,"it's coming on christmas they're cutting down trees they're putting up reindeer and signing songs of joy and peace oh i wish i had a river i could skate away on  but it don't snow here it stays pretty green i'm going to make a lot of money then i'm going to quit this crazy scene oh i wish i had a river i could skate away on  i wish i had a river so long i would teach my feet to fly i wish i had a river i could skate away on i made my baby cry  well she tried hard to help me you know, she put me at ease and she loved me so naughty made me weak in the knees oh i wish i had a river i could skate away on  i'm so hard to handle i'm selfish and i'm sad now i've gone and lost the best baby that i ever had oh i wish i had a river i could skate away on  i wish i had a river so long i would teach my feet to fly i wish i had a river i could skate away on i made my baby say goodbye  well it's coming on christmas they're cutting down trees they're putting up reindeer singing songs of joy and peace god i wish i had a river i could skate away on",Rock
9320,"kid, what changed your mood you've gone all sad now i feel sad too i know you know something i'll never outgrow  you think it's wrong i can tell you do how can i explain if you don't want me to  kid, my only kid you look so small, you've gone so quiet i know you know what i'm about i won't deny it but you forgive though you don't understand you've turned your head you've dropped my hand  all my sorrow, all my blues all my sorrow  shut the light, go away full of grace, you cover your face  kid, gracious kid your eyes are blue but you won't cry i know angry tears are too dear you won't let them go  woah, woah, oh woah, woah, oh woah, woah, ohhhhh",Rock
9321,"deep inside this city night there's only you and me i can only hear your voice i am all you see baby, i love you born to be mine i'li say forever you say it all the time take it like a vow we're together now together now, together now together now, together now in this world so fast, nothing lasts but i can feel it, we're gonna make it together now you're winning in big town trade lose it once, try to get saved talk gets cheap, money gets made in too deep, time steals away i call you up, get you on the line wanna get back to where we were that time wanna get you out, out of this place hold you close, just to see your face together now, together now together now, together now together now, together now together now, together now together now, together now",Rock
9322,"some folks like to get away take a holiday from the neighbourhood hop a flight to miami beach or to hollywood but i'm taking a greyhound on the hudson river line i'm in a new york state of mind i've seen all the movie stars in their fancy cars and their limousines been high in the rockies under the evergreens (that's where john denver is i've heard) but i know what i'm needing and i don't want to waste more time i'm in a new york state of mind it was so easy living day by day out of touch with the rhythm and blues but now i need a little give and take the new york times, the daily news it comes down to reality and it's fine with me 'cause i've let it slide don't care if it's chinatown or on riverside i don't have any reasons i've left them all behind i'm in a new york state of mind  it was so easy living day by day out of touch with the rhythm and blues but now i need a little give and take the new york times, the daily news it comes down to reality and it's fine with me 'cause i've let it slide don't care if it's chinatown or up on riverside i don't have any reasons i've left them all behind i'm in a new york state of mind i'm just taking a greyhound on the hudson river line 'cause i'm in a must be masochistic new york state of mind oh, yeah yeah yeah",Rock
9323,flat scorched earth is all there is to show for an epilogue laid bare a tired embrace - even past (death)  guns on the table slides locked closed the chamber concealed to all drizzle of embers specks against black that fills me with monsters again  back to back matching coffins just not to meet your gaze death to death the more hollow i get while revenge replays  i want you to die slowly i want to drag out your death i want you to die screaming i want it to fucking last,Rock
9324,"the moon hangs like the blade of an axe tonight and it's poised to drop sometime soon enough on this dump truck where i lie mixed up with the morning's trash there's a piece of glass sticking in my back and tar covering my mouth but it's okay 'cause i'm still breathing and my hands are free of the heap, whoa-yeah when i think that i see that big blade falling and i think that i see that big blade coming and the pressure is getting to me and the waste in which i sit is just lurking beside me  and i can't tell if it's me or the meat that's rotting i'm gonna have to give up sometime soon but it's okay 'cause i'm still breathing and my hands are free of the heap, whoa-yeah when i think that i see that big blade falling and i think that i see that big blade coming you can watch me disappear you can watch me all i'm losing is me and i think that i see that big blade falling and i think that i see that big blade coming to slice open a great canyon through the earth so you can watch me disappear",Rock
9325,"i feel you are a poison yes, i am poison too i am so weary huntin' make my bed for lie down what do you have for dinner eels boiled in broth for stew i am so weary huntin' make my bed for lying down what do you leave your brothers my old goat and old ram what do you leave your father my gold watch and my land what do you leave your sweetheart the rope and high gallows tree let her swing there forever for the poisonin' of me",Rock
9326,"rumour spreadin' 'round in that texas town about that shack outside la grange  and you know what i'm talkin' about just let me know if you wanna go to that home out on the range they got a lot of nice girls  have mercy a haw, haw, haw, haw, a haw a haw, haw, haw well, i hear it's fine if you got the time and the ten to get yourself in a hmm, hmm  and i hear it's tight most every night but now i might be mistaken hmm, hmm, hmm  ah have mercy",Rock
9327,"when a pale moon turns red a rabid mind is best kept inside  on a deck of cards you are the joker your spirit's loose, your mind is free you are desired among all men you are a creature of the night  you put a spell on the living you strike fear in their hearts they won't rest until your body lies dead with a dagger in your chest and when the moon turns red and the eclipse sets in the magical hour begins a scream pierces through the night  blood moon eclipse you are a witch from hell blood moon eclipse concubine redefined blood moon eclipse she's the demon in your mind  incarnation of a hellish abomination she's the demon in your mind she must die devastation goes beyond imagination she must disappear she must die revelations of satan's infestation she's the demon in your mind she must die tonight",Rock
9328,a transparent heart can't hide it's blackest wish even blood pounding deceit only makes your motives clearer your scheme to conceal the desire may be wise but i can still see lust hidden in your famished eyes  now that you've she'd your skin you suppose it's time to feed well i won't be your submissive prey i've tamed my share of beasts  now that you've she'd your skin don't assume it's time to feed suspicion is the blood that lingers on the meat  a transparent heart can't hide it's blackest wish even blood pounding deceit only makes your motives clearer your scheme to conceal the desire may be wise but i can still see lust hidden in your famished eyes  love is often gilded with a glaze of deceitful bliss to hide the darkness underneath it's not what it seems it's not what it appears to be suspicion is the blood that lingers on the meat  the more you devour the more you crave the taste of the life you profess to care for you will remain a slave to your own satisfaction until you drain the starvation from your eyes and see that i too know how to kill i will fucking kill,Rock
9329,"""anubis was in the parlor of souls evaluating a newcomer the ancestors and relatives then came to greet him they were in a place called capella.""  you left your life - it's true i'm coming back to recuse you  you think i'm crazy the body is lazy but feel your senses full of life stronger than before  you real self gets true no pain will last for you  you hear the calling of those who drowned they have been awaiting welcome to the hall of the souls  know who you are now you can see your face again energy flows intensely casting the grief and fears away  where are you now? you glimpse your past lives once again just let your soul remind you you'll know what i've been waiting for  let me medicate your soul  through the looking glass you recognize yourself  the place you onde lived in with all your friends around you and now you ask me why you're in the hall of souls  know who you are now you can see your face again energy flows intensely casting the grief and fears away  where are you now? you glimpse your past lives once again just let your soul remind you you'll have the answers one by one",Rock
9330,"skitters through bell towers glints of cellophane cut glass relics vibrate gothic power to catacombs of suffered lass among the faithed, the evil lurks trough punishment his glory shines fearing hellish ecstasy her mother's flendish passion grinds cassandra get down on your knees take your candle, burning bright singe your flesh, for you have strayed take penance to the savior's light mother flogs you at your pew and beats messiah through your skull blood-filled holy water fonts her head swings down and vision dull cassandra sees the wrath of god she walks on blessed holy land raised little cassie through found faith and beats her skull with scarry hands",Rock
9331,"staring down into the abyss plunging deeper and deeper i will make your nightmares come true i am the reaper  i've come to leave my mark i'll make you feel what's real i've come to leave my mark it's time to rise or fall  picking up the pieces of a shattered existence like a wolf among you mortals you never senses a thing i've come to leave my mark i'll make you feel what's real i've come to leave my mark it's time to rise or fall one by one you watch them fall  no way out lay it all to waste  i've come to leave my mark i'll make you feel what's real i've come to leave my mark it's time to rise or fall in the end, all we built will come falling down falling down like a house of cards  one by one will come falling down one by one will come falling down",Rock
9332,"i live all alone, i wonder why? i live all alone, i wonder why?  see me shaking never making all my life and there is no other way 'til i'm old enough and hit the ground,  never choose, because i'm here just to lose, besides a win would just release, and maybe solve my minor problems  don't wanna seek, i wont make a demand, cause i'm taking all the things that prevent me from knowing the truth don't wanna seek, i wont make a demand, cause although my mind is breaking my existence makes a channel for the pain  i live all alone, i wonder why? i live all alone, i wonder why?  see me taking never giving all my life and there is no other way till im old enough and hit the ground i only lose cause i never did choose and all the loneliness that's there is just the core of all my problems  don't wanna seek, i wont make a demand, cause im taking all the things that prevent me from knowing the truth don't wanna seek, i wont make a demand, cause although my mind is breaking my existence makes a channel for the pain (its a channel for the pain, its a channel for the pain, its a channel for the pain!)  i live all alone, i wonder why? i live all alone, i wonder why? i live all alone, i wonder why? i live all alone, i wonder why? i live all alone, i wonder why? i live all alone, i wonder why?",Rock
9333,"one, two, three, four  i've never seen the distance between you and i i've never knew the colour the colour of your eye why don't you say you're sorry why don't you realise and every one's unhappy unhappy every night the distance oh the distance oh the distance (distance, distance, distance) the distance, between you and i the distance, between you and i the distance (distance, distance, distance)  i've never seen the distance between you and i i've never tasted glory it's better when it's not mine i've always been your shadow i belong to this side i don't live in luxury could never had your life  the distance oh the distance oh the distance (distance, distance, distance) the distance, between you and i the distance, between you and i the distance the distance oh the distance oh the distance (distance, distance, distance) the distance, between you and i the distance, between you and i the distance (distance, distance, distance)  between you and i between you and i between you and i between you and i between you and i between you and i between you and i between you and i between you and i",Rock
9334,"how could you be so blind didn't you see there i was in great pain i'm standing there behind did you really know my name  you say don't go away the words sounds smooth and imploring but i'm not, not gonna stay you just make me hurt if i don't go away  do you feel the tears of pain you're tearing out my heart just like a burning flame which doesn't quench the same  when are you going to realize that you have broke so many hearts where is the self confidence i just go apart  you say don't go away the words sounds smooth and imploring but i'm not, not gonna stay you just make me hurt if i don't go away  do you feel the tears of pain you're tеaring out my heart just like a burning flame which doеsn't quench the same  you say don't go away but i'm not, not gonna stay  do you feel the tears of pain you're tearing out my heart just like a burning flame which doesn't quench the same  tears of pain of pain keep howling and howling my name those tears of pain",Rock
9335,"from birth we're taught how to survive we're taught how war is waged and there are no men now alive who stops our wild rampage light at heart we bide our bane whatever death awaits! norsemen live without regrets we accept our woven fates so fearlessly we charge ahead there is no time to hesitate don't despair, show no fear live your life without regrets don't despair and show no fear in the face of a certain death a coward thinks he'll always live if it keeps himself from strife old age leaves no rest and peace though spears may spare his life we don't mourn a friend that fell or dread the day we'll fall ourselves warriors don't go to hel 'cause we know ygg will greet us well! fearlessly we charge ahead there is no time to hesitate don't despair, show no fear live your life without regrets don't despair and show no fear in the face of a certain death so raise your horns to those who died let's drink to fallen friends tonight let's celebrate their glory life we'll meet again in valhall when we die when we die! when we die!",Rock
9336,at the rise of dawn beyond the lands of man the beast has awakened from a deep slumber for hundreds of years it has laid dormant now again it appears  into the fires of the mountain from the darkest day in time the era of the future begins eras of waiting his return now the stars are forming his true name  made of magic the language of the making with ironclad rock as his skin through cosmos he breathes through the stars he sees an era will end rebirth of our kin  awaken from centuries of sleep returning to the keep we feel the warmth of fire return reptilian kings of kings  hail! dragon! majesty! grant us power!  reaching for the stars of agnen a journey through the dark seen through the eyes of fire we're drawn into the void  hail! dragon! majesty! grant us power!  ancestral mighty being of dimensions unknown sworn to protect the old oath he who has crossed the dark land shall inherit the throne an era will end revenge is at hand  awaken from centuries of sleep returning to the keep we feel the warmth of fire return reptilian king  awaken from centuries of sleep returning to the keep we feel the warmth of fire return reptilian kings of kings  reaching for the stars of agnen a journey through the dark seen through the eyes of fire we're drawn into the void to live,Rock
9337,"tonight's the night to come in out of the cold i've waited such a long, long time i'm getting out of control  all or nothing that's what i want from you i'm gonna give you everything i got now what are you gonna do  don't try running away you know you get nothing that way  'cos it's too late i'm gonna prove it to you too late i'ii do what you want me to do too late you can't run anymore 'cos it's too late for you now  my heart is burning an' the fire is hot my temperature is rising, rising, rising i'm ready to rock  all or nothing i'm gonna make you see i've made up my mind, for sure, this time you're gonna spend the night with me  so don't try running away you know you get nothing that way  'cos it's too late i'm gonna prove it to you too late i'll do what you want me to do too late you can't run anymore 'cos it's too late for you now  and you're gonna burn baby, baby, baby  so don't try running away you know you get nothing that way  'cos it's too late i'm gonna prove it to you too late i'll do what you want me to do too late you can't run anymore 'cos it's too late for you now  too late i'm gonna prove it to you too late i'ii do what you want me to do too late you can't run anymore 'cos it's too late for you now  too late i'm gonna prove it to you too late i'ii do what you want me to do too late you can't run anymore 'cos it's too late for you now",Rock
9338,"gypsy ways(win, lose or draw)  out-運命(さだめ)と言って奴は去った  past-望みを置き去りに  time-すべては動きだした  no more-後ろは二度と振り向かないで  sound-彼方に響く永遠の詩(うた)は  it's spell-求めた者を誘(いざな)う  oh! dice-お前の示す影に  now-砂漠に炎揺れる場所を求めて  win lose or draw  lady luck is at the door  win lose or draw(oh)  心は 時を越えて  当てなく 彷徨うgypsy  心は 時を越えて  当てなく 旅を続け  今も 彷徨う  win lose or draw  lady luck is at the door  win lose or draw(oh)  you throw the dice and score  win lose or draw  lady luck is at the door  win lose or draw(oh)  gypsy ways",Rock
9339,this is not the end this is only the beginning so many attempts loveless contempt caught paralyzed in our sadness integrity traded for madness how long can you keep holding on the past so full of mistakes move on to reconnect we can fight through this  when the world has failed you everything has fallen apart i will rescue you if you ever need me i will run to you i will rescue you  we are the light piercing through the shadows we've got to fight there is no other way not letting go not letting go i will be here unmoved after all we have been through i will remain unmoved  when lost i will find you hold you in my arms i will rescue you when nothing mends you i will see this through i will rescue you i'll stand beside you i will be unmoved i will rescue you  if the sky was falling would you heed the warning find your hopelessness reconnect to the reason and purpose breaching past the surface finding our place to stand by your side hand in hand  i will rescue you i will rescue you,Rock
9340,"just a child who longed to see you smile but you tore my heart apart and forced me into the wild just a child made to carry this burden made to carry this burden  cast into darkness from the day i was born crying out for help but beat to the floor you never loved me you never loved me  battered and broken left stripped of emotion these wounds go far beyond skin deep what have you done to me? what have you done to me? starved of the love i craved so desperately  hush little baby don't you say a fucking word you make my skin fucking crawl  my innocence consumed by fear drowning in waterfalls of tears yet through a tyranny of words there's still love here can't you see that there is still love here?  battered and broken left stripped of emotion these wounds go far beyond skin deep what have you done to me? what have you done to me? starved of the love i craved so desperately  just a child the one that you defiled i bear the scars from my past a life that you had exiled just a child born condemned to rejection  waste away though you gave me life, you're fucking dead to me waste away",Rock
9341,"once in a lifetime once in a lifetime  i wanna drink, wanna think, write a song about it i wanna smoke, make a joke, try to hide the damage i wanna drive this car right over the edge of every bad idea, i didn't have yet i look at you, look at me, feeling kinda tragic dazed and confused, hard to see, where we lost the magic i never meant to be hypocritical this fucking crazy ride's left me cynical  and just like that, i know there's no turning back we already made this bed and i can't even sleep in it  once in a lifetime, never the right time take it fast and kill me slow try to forget you, gotta pretend to 'til i hit an all-time low once in a lifetime, never the right time to throw out everything we had try to forget you, gotta pretend to i hope a heart only breaks this bad  once in a lifetime, once in a lifetime  i try to run, try to hide, just forget about it i tell myself every night, i could live without it i wanna say goodbye to the loneliness but every time i do, i make another mess  and just like that, i know there's no looking back we already made this bed and i can't even sleep in it  once in a lifetime, never the right time take it fast and kill me slow try to forget you, gotta pretend to 'til i hit an all-time low once in a lifetime, never the right time to throw out everything we had try to forget you, gotta pretend to i hope a heart only breaks this bad  once in a lifetime, once in a lifetime once in a lifetime, once in a lifetime  and just like that, i know there's no looking back we already made this bed and i can't even sleep in it  once in a lifetime, never the right time take it fast and kill me slow try to forget you, gotta pretend to 'til i hit an all-time low once in a lifetime, never the right time to throw out everything we had try to forget you, gotta pretend to i hope a heart only breaks this bad  once in a lifetime, once in a lifetime once in a lifetime, once in a lifetime",Rock
9342,she could have known (...) is the same she could have seen the sun and drain she could have known and (...) the sky she could have see the (...) before (?)  she could have cheer me she could have stay the same she could have stay the same she could have stay the same she could have  she could have soared with pleasant dreams she could have saw the way i see she could have make out in (...) room (?) she could have known everything (?)  she could have been so insane she could have been so insane she could have been so strange she could have been so strange  bass part!,Rock
9343,he rides on the crest of a wave his anger running out he acts as if the same way as i ride across town to town i forgive you follow me i forgive you follow me i forgive you follow me i'll forgive you i'll forgive you i've seen the hardest men fall i've seen them crawl secrets i know where noone can find them behind the darkened door i can feel what she wants me to be i can see the movements she'll make 'cause i can see i can see i can see i can see i can see i can see i've seen harder men fall i've seen them crawl secrets i know where noone can find them behind the darkened door darkened door darkened door darkened door i forgive you follow me i forgive you follow me i forgive you follow me i'll forgive... i've seen harder men fall i've seen them crawl secrets i know where noone can find them behind the darkened door the darkened door the darkened door the darkened door,Rock
9344,"just a small town girl livin' in a lonely world she took the midnight train goin' anywhere  just a city boy born and raised in south detroit he took the midnight train goin' anywhere  a singer in a smoky room a smell of wine and cheap perfume for a smile they can share the night it goes on and on and on and on  strangers waiting up and down the boulevard their shadows searching in the night streetlight people living just to find emotion hiding somewhere in the night  working hard to get my fill everybody wants a thrill payin' anything to roll the dice just one more time  some will win, some will lose some were born to sing the blues oh, the movie never ends it goes on and on and on and on  strangers waiting up and down the boulevard their shadows searching in the night streetlight people living just to find emotion hiding somewhere in the night  don't stop believin' hold on to that feelin' streetlight people  don't stop believin' hold on streetlight people  don't stop believin' hold on to that feelin' streetlight people",Rock
9345,oh it was so nice this towns a paradise sidewalks burning and so your locked inside your room it's just a calm before the changing tide it was so simple now theres things to sign  and someones always waiting round with matches by their side and someones sneaking in the office getting high  oh oh it's a common action it's a perfect scene lets write about it in a magazine everyones so excited it's the next big thing just the latest chapter it's a total dram,Rock
9346,"you crawled into bed, your head on my shoulder you wanna grow old someday you spoke of a house on a beach that you dreamt up and a lord to take you away  woah  when all's said and done, you're scared and i'll hold you i'll tell you that it's okay as i dig my nails and teeth in the pavement, you'll be searching for something to say if we stay, there's nothing we can create  you crawled into bed, your head on my shoulder you wanted to keep me awake you spoke of a lord on a beach that you dreamt up and he would take you away  when all's said and done, you're scared and i'll hold you i'll tell you that it's okay and i'll dig my nails and teeth in the pavement, searching for something to say if we stay, there's nothing we can create  you took me to the boards and he nailed me to the boards what do you want me for?  woah, woah woah, woah  when all's said and done, you're scared and i'll hold you i'll tell you that it's okay cause i dig my nails and teeth in the pavement, searching for something to say if we stay, there's nothing we can create",Rock
9347,"the selfish, they're all standing in line faithing and hoping to buy themselves time me, i figure as each breath goes by i only own my mind  the north is to south what the clock is to time there's east and there's west and there's everywhere life i know i was born and i know that i'll die the in-between is mine i am mine  and the feeling, it gets left behind all the innocence lost at one time significant behind the eyes there's no need to hide we're safe tonight  the ocean is full 'cause everyone's crying the full moon is looking for friends at high tide the sorrow grows bigger when the sorrow's denied i only know my mind i am mine  and the meaning, it gets left behind all the innocence lost at one time significant, behind the eyes there's no need to hide we're safe tonight  and the feelings that get left behind all the innocence broken with lies significance, between the lines we may need to hide  and the meanings that get left behind all the innocence lost at one time we're all different behind the eyes there's no need to hide, yeah",Rock
9348,"don't agree on much, you don't like me it's alright, you don't have to i'm not asking you to i still hope you find something you love, inside yourself not somebody else cuz that's the kind of love that can change your life and all of the blood in your veins turn your heart into a perpetual motion machine a perpetual motion machine a perpetual motion machine a perpetual motion machine  count 'em up each night, every accidental slight make that bitterness, your identity but rage is just a feeling the truth is you've got so much more, to be grateful for take responsibility and change your life relinquish your anger and shame turn your heart into a perpetual motion machine a perpetual motion machine  revel, in all the darkest places just a prisoner, of the unexamined life you could break free and be your own salvation if you recognize and then reclaim the powers that you've given up invest instead in real self-love and righteous transformation of the brain (and all of the blood in your veins) turn your heart into a perpetual motion machine a perpetual motion machine a perpetual motion machine (heart into) a perpetual motion machine a perpetual motion machine (heart into) a perpetual motion machine a perpetual motion machine a perpetual motion machine",Rock
9349,"every time i'm late for you and even though it's nothing new you reach down and hold my hand and you say you understand nothin's gonna change my mind, i look at you and i just know nothin's gonna change my mind, i look at you and i just know even when you're out of breath dive into a thankless stress we get up and leave uneard you won't even say a word hopping round a sink what you wanna hear and now you wait for me to say it doesn't even mean what's appearing on the screen changing what you're thinking blurring how you clearly used to see nothin's gonna change my mind, i look at you and i just know nothin's gonna change my mind, i look at you and i just know nothin's gonna change my mind, i look at you and i just know nothin's gonna change my mind, i look at you and i just know nothin's gonna change my mind, i look at you and i just know nothin's gonna change my mind, i look at you and i just know",Rock
9350,welcome!  there is a place far from downtown  where the drinks are cheap and the fun is free  the purple lights shine all over the streets  there's no troube there is no law  only screaming strings in ecstasy  pleasure sounds at your ears  to suit your fantasy  if you wanna come  it's time for the show  that's where we go  the bourbon room  if you wanna come  it's time for the show  that's where we go  the bourbon room  you already came all this far  you wont regret i guarantee  when i go all the girls dance along with me  and the music is playing so loud  best stage and crowd you'll ever see  be the saint or the sinner  dare your sanity  if you wanna come  it's time for the show  that's where we go  the bourbon room  if you wanna come  it's time for the show  that's where we go  the bourbon room  if you wanna come  it's time for the show  that's where we go  the bourbon room,Rock
9351,"whenever i fall asleep i keep on waking up to the same goddamn dreams it's just me drowning with my arm from the elbow up reaching out for anything like in ninja turtles two: the secret of the ooze is it my friends with their t-break moves... or just a little bit less fast food? when you decide to leave this bullshit for bullshit and nothing if you forget about me, it's alright, i understand i guess i'd leave and forget if i had the chance  i still never got to the bottom of why you gave up ain't it kind of funny how the only thing that's never quite so mutual is me preaching perpetual while you're fulfilling rituals? i'm sorry to get technical but i find it acceptable  i'm moving on there's something about my new stitched up thumb that makes it feel kind of funny calling it ""moving on""  now that you're gone we need something to mask the weed smell here like a candle or fumes from the old space heater  whenever i'm freaking out i keep the thought of the cast of ""friends"" real close to my head it's not absurd to say that ten goddamn seasons would be the longest friendship i'd ever have and if ross and rachel last, maybe this feeling too shall pass but now you fuckers know i'm sad from all of these twenty minute intervaled claps  when i decide to go illegally download my movies i shouldn't have to take a breather i really shouldn't have to get so mad if the video and audio don't quite match",Rock
9352,come on i will show you how i will change  when you give me something to slaughter  shepherd boy (hey!)  everybody sing (hey!)  better act quick (hey!)  be my toy  come on have a bet  we live on blood  we are sparta f.c.  i don't have a jack knife it went up the hill  i don't know if i'll get it back  but by hook or by crook i will  hey! hey!  be my toy  come on have a bet  we live on blood  we are sparta f.c.  hey! hey!  we have to pay for everything (hey!)  but some things are for free (hey!)  we live on blood (hey!)  we are sparta f.c. (hey!)  english chelsea fan this is your last game (hey!)  we're not galatasary we're sparta f.c. (hey!)  and take your fleecy jumper you won't need it anymore  it is in the car boot moving away  'cause where you are going clothes won't help  stay at home with tv set  be my toy  come on have a bet  we live on blood  we are sparta f.c.  cheap english man in the paper shop  you mug old women in your bobble hat  better go spot a place to rest  no more ground boutique at match in chelsea  we are sparta f.c.  come on have a bet  we live on blood  we are sparta f.c.  hey! hey!  shepherd boy (hey!)  everybody sing (hey!)  better act quick (hey!)  be my toy (hey!)  come on have a bet (hey!)  so i can win (hey!)  this is not a poem (hey!)  for the bin (hey!)  i don't have a jack knife (hey!)  it went up the hill (hey!)  i don't know if i'll get it back (hey!)  by hook or crook i will (hey!)  english chelsea fan (hey!)  this is your last game (hey!)  we're not galatasary (hey!)  we're sparta f.c. (hey!)  sparta!,Rock
9353,"and you should see it  the faces of pain  death has his grip on them in the rail cars  the monsters insane.  four years of torment  forgotten alone  how long oh lord will you leave us to die?  forsaking your own.  (bridge)  (in the rail cars rage and hate)  (consumed the aryan smile)  (out cast jew to met their fate)  (convicted with no trial.)  (chorus)  (times, times tickin half a times measure)  (times, times tickin half a time)  (times, times tickin half a times measure)  (times, times tickin time)  and the subhuman  lead by the clone's purification of all of mankind  the burning cargo  the final solution  the scapegoats in play  still twitching alive in the railcars of death  their gassing today  heinrich's henchmen play their cards  as hitler takes the lead  so many wars will come and go  as prophesy proceeds  the center stage is israel  the place and the crime scene  a sign that leads us to the end  the time is here lets not pretend",Rock
9354,"i'm waiting in my cold cell when the bell begins to chime reflecting on my past life and it doesn't have much time 'cause at 5 o'clock they take me to the gallows pole the sands of time for me are running low running low  when the priest comes to read me the last rites i take a look through the bars at the last sights of a world that has gone very wrong for me can it be there's been some sort of error hard to stop the surmounting terror is it really the end not some crazy dream somebody please tell me that i'm dreaming it's not easy to stop from screaming but words escape me when i try to speak tears flow but why am i crying after all i am not afraid of dying don't i believe that there never is an end  as the guards march me out to the courtyard somebody calls from a cell ""god be with you"" if there's a god then why has he let me go? as i walk all my life drifts before me and though the end is near i'm not sorry catch my soul 'cause it's willing to fly away mark my words, believe my soul lives on don't worry now that i have gone i've gone beyond to see the truth when you know that your time is close at hand maybe then you'll begin to understand life down here is just a strange illusion  hallowed be thy name hallowed be thy name",Rock
9355,(paul foglino)  if i could take back all the stupid things i've ever said  if thoughts that i've let slip could all be stuffed back in my head  that's what i would do  if i could get back something i let get away  if i could make things right instead of hoping they'd turn out okay  that's what i would do  that's what i would do  and i would do it too  that's what i would do  if i could step back from all the times i went too far  times i broke a window when i was aiming for a star  that's what i would do  if i could make you want me if i could be your other half  if i could make you happy instead of trying to make you laugh  that's what i would do  chorus  all these lies i've told have turned to promises to keep  and all these miles and miles and miles that i've been walking in my sleep  and if i could figure out how these woods ever got so deep  that's what i would do  and i would do it too  that's what i would do,Rock
9356,"i'm on the highway, i'm walking 'cross america sweat stain in my blue suede shoes race wars, star wars, planet wars, mind wars tryna find ways to get to you always on the precipice, candy wish so what would you prescribe? 'cause every moment's something sacred, yeah it's such a wild ride higher than i've ever been higher than i've ever been higher bullet holes all you leave behind now i know i see you cut and dried i used to wish in symphonies higher than i've ever been i used to wish in symphonies higher than i've ever been left in the rain to the sound of the sirens jet planes with the battle blues lifeblood, bad blood, my blood, your blood the state of danger in this human zoo just caught in the wheels of machinery fragments to construct a core, yeah wish i could sleep more easily are you the one i've been waiting for? higher than i've ever been higher than i've ever been higher bullet holes all you leave behind now i know i see you cut and dried i used to wish in symphonies higher than i've ever been i used to wish, i used to wish in symphonies higher than i've ever been they closed our path through deserted streets downtown ghosts shuffling in their feet i will never stop fighting for you never stop fighting bullet holes all you leave behind now i know i see you cut and dried bullet holes i thought i was inside i used to wish, i used to wish in symphonies higher than i've ever been",Rock
9357,"sun dappled sweat slashes awake  blood blotted out by the breeze  another bolt upright blue light special  snarling scenes fade linger disease  the starting gate's filled with agony mounts  each a catalog of a circle of hell  the gamut of grisly peaks await  it's post time for fit fever padded cell  shying and prancing they stare at each other  then burst down the track at sanguinary speed  no way to run from the horses of hell  destined to lose no matter who leads  on torture, on abuser, on cold-blooded killer  on molester, on rapist, on brute  on mayhem, on plague, on death gurgle spasm  lacerate, impale, convulse",Rock
